0.033333333333333326   2.948987604464635e+23
0.06666666666666665   2.1209546244881924e+23
0.1007936507936508   1.801727522575578e+23
0.13333333333333336   1.3447473217791233e+23
0.16666666666666669   1.2057602781984408e+23
0.20000000000000007   8.653598070559193e+22
0.23253968253968255   8.006057546693584e+22
0.2650793650793651   6.722474620001103e+22
0.29920634920634925   5.756352010768963e+22
0.3325396825396826   5.850580514891456e+22
0.3992063492063493   4.024903247518065e+22
0.4658730158730159   3.3653037186605904e+22
0.5325396825396826   2.8117112569409164e+22
0.5984126984126985   2.046385102922198e+22
0.665873015873016   2.3405687363284268e+22
0.000793650793650777   3.914801727522574e+23
