1.1764705882350808e-10	 7.80382806346953e+22
5.572641204731496e-10	5.621956482129184e+22
1.1676638291660967e-09	4.200509429723439e+22
1.8242887356093291e-09	2.988759698192342e+22
2.6165148881649103e-09	2.2131595784817784e+22
3.462248387829061e-09	1.6713044934225197e+22
4.593840936406222e-09	1.271081758363593e+22
5.733506057509831e-09	9.867572159076788e+21
6.949016217542388e-09	7.592961733047295e+21
8.315527396217971e-09	5.985452273224245e+21
9.90906785222259e-09	4.738095704857699e+21
1.150258930983828e-08	3.7550116864232726e+21
1.3095878787125898e-08	3.018084804625123e+21
1.4764672567530969e-08	2.45467527701561e+21
1.6433272246748754e-08	2.020092352463693e+21
1.8101818989279108e-08	1.667797360785471e+21
1.9770189276184663e-08	1.391761907511569e+21
2.1438630145340146e-08	1.1564497507373416e+21
2.3107071014495608e-08	9.609229989428653e+20
2.4775317782463805e-08	8.079137052338461e+20
2.644367042380688e-08	6.749189146796142e+20
2.8111917191775072e-08	5.674505050780185e+20
2.9780128668618305e-08	4.781171207488996e+20
3.1448304854336584e-08	4.037109463942137e+20
3.3116586913429734e-08	3.387013997996085e+20
3.4784727808023056e-08	2.866045906630452e+20
3.6452974575991246e-08	2.4096808696882725e+20
3.812116840727201e-08	2.032501145300962e+20
3.9789309301865326e-08	1.719875262150691e+20
4.145753842427103e-08	1.447565746334793e+20
4.312569696442682e-08	1.2236000559509388e+20
4.47938731501451e-08	1.0331793511644484e+20
4.6462014044738415e-08	8.742625368457059e+19
4.8130207876019174e-08	7.374169873633555e+19
4.9798348770612495e-08	6.2399238366388e+19
5.1466472019643327e-08	5.285796027741127e+19
5.313466585092407e-08	4.4584270952032444e+19
5.4802806745517394e-08	3.772661327581686e+19
5.6470947640110716e-08	3.192375514661513e+19
5.813914147139147e-08	2.692683073265096e+19
5.980742353048462e-08	2.2590804987512816e+19
6.14755997162029e-08	1.907514888199475e+19
6.314368767410876e-08	1.6193061634425332e+19
6.481188150538953e-08	1.3658412917622682e+19
6.647991652660796e-08	1.1632047108374024e+19
6.81480397756388e-08	9.853426100960215e+18
6.981623360691953e-08	8.31110048109019e+18
7.148428627370047e-08	7.070489581790212e+18
7.315239187716884e-08	5.995778199267652e+18
7.482051512619964e-08	5.078981958532569e+18
7.648860308410553e-08	4.311592449602466e+18
7.81566910420114e-08	3.66014874698236e+18
7.98247789999173e-08	3.1071324589762284e+18
8.14929198945106e-08	2.629213894798236e+18
8.316097256129152e-08	2.2367470461661847e+18
8.48290605191974e-08	1.8987942376363884e+18
8.649713083154077e-08	1.6136297722778056e+18
8.816520114388417e-08	1.3712918389843786e+18
8.975732848442689e-08	1.182693855275024e+18
9.104276747920013e-08	1.0360593046256256e+18
