2.887801511259602190e-31	2.330002000000000066e+02	9.670052631578948886e+24	7.767093088876155793e-01	1.371260286377995907e+00	1.501090271417996780e+00	3.351023112412029881e-02	1.000000000000000000e+21	1.535885593188847029e-02	1.350190411110909317e+00	1.000000000000000000e+21	3.000000000000000000e+02	3.500000000000000000e+02	3.480000000000000000e+04
4.127200237638206817e-31	3.330002000000000066e+02	9.670052631578948886e+24	1.110060657464833733e+00	1.959783509267073232e+00	2.145334470100228152e+00	4.789229222283192949e-02	1.000000000000000000e+21	2.195063393546463348e-02	1.929670776840599400e+00	1.000000000000000000e+21	3.000000000000000000e+02	3.500000000000000000e+02	3.480000000000000000e+04
1.652118750142425484e-30	1.333000199999999950e+03	9.670052631578948886e+24	4.443574143237015939e+00	7.845015738157846030e+00	8.587776456922544099e+00	1.917129032099482155e-01	1.000000000000000000e+21	8.786841397122627240e-02	7.724474434137500012e+00	1.000000000000000000e+21	3.000000000000000000e+02	3.500000000000000000e+02	3.480000000000000000e+04
2.891517476521030287e-30	2.333000199999999495e+03	9.670052631578948886e+24	7.777087629009198366e+00	1.373024796704861927e+01	1.503021844374485738e+01	3.355335141970645085e-01	1.000000000000000000e+21	1.537861940069878974e-01	1.351927809143439951e+01	1.000000000000000000e+21	3.000000000000000000e+02	3.500000000000000000e+02	3.480000000000000000e+04
4.130916202899635089e-30	3.333000199999999495e+03	9.670052631578948886e+24	1.111060111478137991e+01	1.961548019593939074e+01	2.147266043056717066e+01	4.793541251841808015e-01	1.000000000000000000e+21	2.197039740427495502e-01	1.931408174873130079e+01	1.000000000000000000e+21	3.000000000000000000e+02	3.500000000000000000e+02	3.480000000000000000e+04
1.652490346668568381e-29	1.333300019999999859e+04	9.670052631578948886e+24	4.444573597250320063e+01	7.846780248484711251e+01	8.589708029879031415e+01	1.917560235055343787e+00	1.000000000000000000e+21	8.788817744003659671e-01	7.726211832170029936e+01	1.000000000000000000e+21	3.000000000000000000e+02	3.500000000000000000e+02	3.480000000000000000e+04
2.891889073047173324e-29	2.333300019999999495e+04	9.670052631578948886e+24	7.778087083022501247e+01	1.373201247737548272e+02	1.503215001670134541e+02	3.355766344926506939e+00	1.000000000000000000e+21	1.538059574757982384e+00	1.352101548946693015e+02	1.000000000000000000e+21	3.000000000000000000e+02	3.500000000000000000e+02	3.480000000000000000e+04
4.131287799425777986e-29	3.333300019999999495e+04	9.670052631578948886e+24	1.111160056879468243e+02	1.961724470626625418e+02	2.147459200352365940e+02	4.793972454797669869e+00	1.000000000000000000e+21	2.197237375115598912e+00	1.931581914676383178e+02	1.000000000000000000e+21	3.000000000000000000e+02	3.500000000000000000e+02	3.480000000000000000e+04
1.652527506321182517e-28	1.333330001999999513e+05	9.670052631578948886e+24	4.444673542651655680e+02	7.846956699517397738e+02	8.589901187174680217e+02	1.917603355350929917e+01	1.000000000000000000e+21	8.789015378691763303e+00	7.726385571973283959e+02	1.000000000000000000e+21	3.000000000000000000e+02	3.500000000000000000e+02	3.479999999999999272e+04
2.891926232699787516e-28	2.333330001999998640e+05	9.670052631578948886e+24	7.778187028423842548e+02	1.373218892840817034e+03	1.503234317399701695e+03	3.355809465222093024e+01	1.000000000000000000e+21	1.538079338226792814e+01	1.352118922927018502e+03	1.000000000000000000e+21	3.000000000000000000e+02	3.500000000000000000e+02	3.479999999999998545e+04
4.131324959078392290e-28	3.333330001999997767e+05	9.670052631578948886e+24	1.111170051419602714e+03	1.961742115729896341e+03	2.147478516081935595e+03	4.794015575093256132e+01	1.000000000000000000e+21	2.197257138584409120e+01	1.931599288656708723e+03	1.000000000000000000e+21	3.000000000000000000e+02	3.500000000000000000e+02	3.479999999999997817e+04
1.652531222286444093e-27	1.333333000199996401e+06	9.670052631578948886e+24	4.444683537191769574e+03	7.846974344620668489e+03	8.589920502904158639e+03	1.917607667380488579e+02	1.000000000000000000e+21	8.789035142160572889e+01	7.726402945953609560e+03	1.000000000000000000e+21	3.000000000000000000e+02	3.500000000000000568e+02	3.479999999999993452e+04
2.891929948665048868e-27	2.333333000199991278e+06	9.670052631578948886e+24	7.778197022963924610e+03	1.373220657351139744e+04	1.503236248972642716e+04	3.355813777251651118e+02	1.000000000000000000e+21	1.538081314573673808e+02	1.352120660325050994e+04	1.000000000000000000e+21	3.000000000000000000e+02	3.500000000000001137e+02	3.479999999999989086e+04
1.528591721245109697e-26	1.233333300019972958e+07	9.670052631578948886e+24	4.111333188068443269e+04	7.258452886241703527e+04	7.945678235794637294e+04	1.773787487596327992e+03	1.000000000000000000e+21	8.129859318149835872e+02	7.146924317621951923e+04	1.000000000000000000e+21	3.000000000000000000e+02	3.500000000000009095e+02	3.479999999999945430e+04
2.767990447623714472e-26	2.233333300019925833e+07	9.670052631578948886e+24	7.444846673840399308e+04	1.314368511513214034e+05	1.438812022261631209e+05	3.211993597467490872e+03	1.000000000000000000e+21	1.472163732172600021e+03	1.294172797491885285e+05	1.000000000000000000e+21	3.000000000000000000e+02	3.500000000000017053e+02	3.479999999999901775e+04
1.516197771140976164e-25	1.223333330001737028e+08	9.670052631578948886e+24	4.077998153154951870e+05	7.199600740401980001e+05	7.881254009080512915e+05	1.759405469617911149e+04	9.999999999999994757e+20	8.063941735748764586e+03	7.088976454788784031e+05	1.000000000000000131e+21	3.000000000000000000e+02	3.500000000000099476e+02	3.479999999999462307e+04
2.755596497519580939e-25	2.223333330001272857e+08	9.670052631578948886e+24	7.411511638924798463e+05	1.308483296928907279e+06	1.432369599589655874e+06	3.197611579489072756e+04	9.999999999999989514e+20	1.465571973932492801e+04	1.288378011208567768e+06	1.000000000000000262e+21	3.000000000000000000e+02	3.500000000000181899e+02	3.479999999999022839e+04
1.514958376130562731e-24	1.222333332997576714e+09	9.670052631578948886e+24	4.074664649651825428e+06	7.193715525799447671e+06	7.874811586377370171e+06	1.757967267820062989e+05	9.999999999999937085e+20	8.057349977508647135e+04	7.083181668505424634e+06	1.000000000000001049e+21	3.000000000000001705e+02	3.500000000001003855e+02	3.479999999994627433e+04
2.754357102509167643e-24	2.222333332992940426e+09	9.670052631578948886e+24	7.408178135400678031e+06	1.307894775465343520e+07	1.431725357313670591e+07	3.196173377691212809e+05	9.999999999999884657e+20	1.464912798108479183e+05	1.287798532580224425e+07	1.000000000000001835e+21	3.000000000000003411e+02	3.500000000001825811e+02	3.479999999990232027e+04
1.514834436629521677e-23	1.222233333273793030e+10	9.670052631578943517e+24	4.074331299183929712e+07	7.193127004153835773e+07	7.874167343789596856e+07	1.757823447640209692e+06	9.999999999999364301e+20	8.056690801684547914e+05	7.082602189876671135e+07	1.000000000000009830e+21	3.000000000000019895e+02	3.500000000010046506e+02	3.479999999946275057e+04
2.754233163008126442e-23	2.222233333227427673e+10	9.670052631578938148e+24	7.407844784722769260e+07	1.307835923267687559e+08	1.431660932998206615e+08	3.196029557511236519e+06	9.999999999998843945e+20	1.464846880526053952e+06	1.287740584717274308e+08	1.000000000000017826e+21	3.000000000000036380e+02	3.500000000018267201e+02	3.479999999902318086e+04
1.514822042679417233e-22	1.222223333172056580e+11	9.670052631578885535e+24	4.074297963486086130e+08	7.193068150963209867e+08	7.874102917773532867e+08	1.757809065621845052e+07	9.999999999993640387e+20	8.056624884101653472e+06	7.082544242011471987e+08	1.000000000000097911e+21	3.000000000000201226e+02	3.500000000100473585e+02	3.479999999462752021e+04
2.754220769058021646e-22	2.222223332812728882e+11	9.670052631578832921e+24	7.407811447449818850e+08	1.307830037700374126e+09	1.431654489971462011e+09	3.196015175491954386e+07	9.999999999988436828e+20	1.464840288767646626e+07	1.287734789930192471e+09	1.000000000000177996e+21	3.000000000000366072e+02	3.500000000182679969e+02	3.479999999023185956e+04
3.993619495436626294e-22	3.222223332244759521e+11	9.670052631578780308e+24	1.074132493036347866e+09	1.896353260138932228e+09	2.075898687882146835e+09	4.634221285361452401e+07	9.999999999983233270e+20	2.124018089125049859e+07	1.867215155658863544e+09	1.000000000000258081e+21	3.000000000000530918e+02	3.500000000264886353e+02	3.479999998583619890e+04
1.638760675922267371e-21	1.322222331508977051e+12	9.670052631578258470e+24	4.407645970174613953e+09	7.781585475422154427e+09	8.518340651400522232e+09	1.901628238402279019e+08	9.999999999931197686e+20	8.715796092694775760e+07	7.662018812924985886e+09	1.000000000001059062e+21	3.000000000002179377e+02	3.500000001086950761e+02	3.479999994187955599e+04
2.878159402300872019e-21	2.322222327707060059e+12	9.670052631577736631e+24	7.741159436812154770e+09	1.366681767415562057e+10	1.496078258657625961e+10	3.339834348262297511e+08	9.999999999879162102e+20	1.530757409625667334e+08	1.345682247015367508e+10	1.000000000001860043e+21	3.000000000003827836e+02	3.500000001909015168e+02	3.479999989792291308e+04
4.117558128679477043e-21	3.322222321818725586e+12	9.670052631577214792e+24	1.107467289294896507e+10	1.955204985633935547e+10	2.140322449340933609e+10	4.778040458116199970e+08	9.999999999827126518e+20	2.189935209981074333e+08	1.925162612734493256e+10	1.000000000002661024e+21	3.000000000005476295e+02	3.500000002731079576e+02	3.479999985396627017e+04
1.651154539246552202e-20	1.332222214818241602e+13	9.670052631571992112e+24	4.440980687677713013e+10	7.840437076794116211e+10	8.582764200289326477e+10	1.916010155631884098e+09	9.999999999306765435e+20	8.781713213492081165e+08	7.719966269719862366e+10	1.000000000010670309e+21	3.000000000021960886e+02	3.500000010951725358e+02	3.479999941439987742e+04
2.890553265625156548e-20	2.332222176590434766e+13	9.670052631566769432e+24	7.774493981053265381e+10	1.372566900245696564e+11	1.502520566781106873e+11	3.354216265390988350e+09	9.999999998786404352e+20	1.537349121692479610e+09	1.351476992633088989e+11	1.000000000018679595e+21	3.000000000038445478e+02	3.500000019172370571e+02	3.479999897483349196e+04
4.129951992003760895e-20	3.332222117498451953e+13	9.670052631561546752e+24	1.110800716942155609e+11	1.961090076262250977e+11	2.146764685190619812e+11	4.792422375088932037e+09	9.999999998266043269e+20	2.196526922027921677e+09	1.930957358256757507e+11	1.000000000026688881e+21	3.000000000054930069e+02	3.500000027393015785e+02	3.479999853526711377e+04
1.652393925578980557e-19	1.333222037904898594e+14	9.670052631509325318e+24	4.444313327770642090e+11	7.846320926192597656e+11	8.589204310439755859e+11	1.917448346870454025e+10	9.999999993062431130e+20	8.788304924951721191e+09	7.725761012434575195e+11	1.000000000106781868e+21	3.000000000219774847e+02	3.500000109599462235e+02	3.479999413960384845e+04
2.891792651957585144e-19	2.333221655418204688e+14	9.670052631457103885e+24	7.777824888526942139e+11	1.373155012115012939e+12	1.503164110142418457e+12	3.355654455620411301e+10	9.999999987858818990e+20	1.538008292709257698e+10	1.352056466286899414e+12	1.000000000186874855e+21	3.000000000384619625e+02	3.500000191805897884e+02	3.479998974394149991e+04
4.131191378336189732e-19	3.333221064289771875e+14	9.670052631404882451e+24	1.111133539921144775e+12	1.961677766113533691e+12	2.147407505814526855e+12	4.793860563758764648e+10	9.999999982655205540e+20	2.197186092845049286e+10	1.931536830956001465e+12	1.000000000266967712e+21	3.000000000549464403e+02	3.500000274012322734e+02	3.479998534828006814e+04
1.652517864212223513e-18	1.333320367771245000e+15	9.670052630882664894e+24	4.444638275222060547e+12	7.846896203766214844e+12	8.589825874127503906e+12	1.917592161150404053e+11	9.999999930619038269e+20	8.788964089896733093e+10	7.726340457058320312e+12	1.000000001067892998e+21	3.000000002197909339e+02	3.500001096075960163e+02	3.479994139171614370e+04
2.891916590590828100e-18	2.333316542697086500e+15	9.670052630360449484e+24	7.778132509846066406e+12	1.373209809175112109e+13	1.503221589995356250e+13	3.355798259808881226e+11	9.999999878582808084e+20	1.538074207911883545e+11	1.352114404572662695e+13	1.000000001868811993e+21	3.000000003846350296e+02	3.500001918138491988e+02	3.479989743524386722e+04
4.131315316969432495e-18	3.333310631207377500e+15	9.670052629838235148e+24	1.111161624383051953e+13	1.961728343011854688e+13	2.147457758342597656e+13	4.794004352351298828e+11	9.999999826546514985e+20	2.197252006051123352e+11	1.931594759696089453e+13	1.000000002669724566e+21	3.000000005494787843e+02	3.500002740199918208e+02	3.479985347886323871e+04
1.652530258075547722e-17	1.333313676364318200e+16	9.670052624616147621e+24	4.444587605652988281e+13	7.846822659564378125e+13	8.589663561735581250e+13	1.917606494139027588e+12	9.999999306180101407e+20	8.789029944377437744e+11	7.726398105042596875e+13	1.000000010678500590e+21	3.000000021978966629e+02	3.500010960753358518e+02	3.479941392009754054e+04
2.891928984454152502e-17	2.333275425549038000e+16	9.670052619394170690e+24	7.777908584651098438e+13	1.373175148549398438e+14	1.503158595630899062e+14	3.355812491881327148e+12	9.999998785807366226e+20	1.538080780439276611e+12	1.352120107604590000e+14	1.000000018686640521e+21	3.000000038462787870e+02	3.500019181196219620e+02	3.479897437049655127e+04
4.131327710832757282e-17	3.333216310762097200e+16	9.670052614172304355e+24	1.111112456509670781e+14	1.961651482580842188e+14	2.147322495533514688e+14	4.794018428461134766e+12	9.999998265428309443e+20	2.197258558608456055e+12	1.931600367270347188e+14	1.000000026694144623e+21	3.000000054946251566e+02	3.500027401528504924e+02	3.479853483006021270e+04
5.370726437211362062e-17	4.333136332091084000e+16	9.670052608950548614e+24	1.444423555072452812e+14	2.550111268553617500e+14	2.791458057214156250e+14	6.232224303877548828e+12	9.999997745042932367e+20	2.856436328944021484e+12	2.511080589501277188e+14	1.000000034701012763e+21	3.000000071429357718e+02	3.500035621750217274e+02	3.479809529878845933e+04
1.776471370099740863e-16	1.433118905105290400e+17	9.670052556739064296e+24	4.776957151359631875e+14	8.433799095679097500e+14	9.231255364972888750e+14	2.061427969385688281e+13	9.999992540841629450e+20	9.448213601173539062e+12	8.305880752839227500e+14	1.000000114734731493e+21	3.000000236240759364e+02	3.500117817886537637e+02	3.479370049010960793e+04
3.015870096478345273e-16	2.432715547814854080e+17	9.670052504538628781e+24	8.108441210239980000e+14	1.431583267005528000e+15	1.566822031623513750e+15	3.499632896650614062e+13	9.999987336008771830e+20	1.603999008865494922e+13	1.410067717241525500e+15	1.000000194704913465e+21	3.000000401016415594e+02	3.500200002969076536e+02	3.478930659782159637e+04
4.255268822856949930e-16	3.432103570139002880e+17	9.670052452349242069e+24	1.143887610508182500e+15	2.019621249449566500e+15	2.210235424304350500e+15	4.937837212092521875e+13	9.999982130544824812e+20	2.263176579012796875e+13	1.989546984797577500e+15	1.000000274611605078e+21	3.000000565756327546e+02	3.500282177001009813e+02	3.478491362186270999e+04
5.494667549235554587e-16	4.431282980905063040e+17	9.670052400170903087e+24	1.476826220918993750e+15	2.607493907179216000e+15	2.853365847700385000e+15	6.376040915621471094e+13	9.999976924450253701e+20	2.922354070433265625e+13	2.569025877926748000e+15	1.000000354454852993e+21	3.000000730460496925e+02	3.500364339985512174e+02	3.478052156217114680e+04
1.788865481302160313e-15	1.441160541376526336e+18	9.670051878994969818e+24	4.800452184076120000e+15	8.477138684995203000e+15	9.269136034683754000e+15	2.075804427596007500e+14	9.999924828922426163e+20	9.514124626968421875e+13	8.363794210186634000e+15	1.000001149408141771e+21	3.000002375536690238e+02	3.501185362918613464e+02	3.473665134628959640e+04
3.028264207680764772e-15	2.437107659158861312e+18	9.670051358923005278e+24	8.113631256673263000e+15	1.433030628207062600e+16	1.565675544997356200e+16	3.513998634656059375e+14	9.999872670842084393e+20	1.610588717247842812e+14	1.415852507208915600e+16	1.000001938068015677e+21	3.000004017040333224e+02	3.502005284584722631e+02	3.469287268843860511e+04
4.267662934059369232e-15	3.430970576834269696e+18	9.670050839954279325e+24	1.141640066399493600e+16	2.016704693989577200e+16	2.201635653667650400e+16	4.952186703858402500e+14	9.999820450669789184e+20	2.269764158153288750e+14	1.995321843873893600e+16	1.000002720480503792e+21	3.000005654973017499e+02	3.502824108123519409e+02	3.464918552521926176e+04
5.507061660437973692e-15	4.422750245244905472e+18	9.670050322088053222e+24	1.470879756738832800e+16	2.598741087554857600e+16	2.834807130621781600e+16	6.390368626384652500e+14	9.999768168863135171e+20	2.928938772903820625e+14	2.574787428549926000e+16	1.000003496691338838e+21	3.000007289336376743e+02	3.503641836654285839e+02	3.460558979228547105e+04
6.746460386816578151e-15	5.412447640820561920e+18	9.670049805323573205e+24	1.799085906300691400e+16	3.179144828011262000e+16	3.465203133311205600e+16	7.828544393482147500e+14	9.999715825876733788e+20	3.588112549023988125e+14	3.154249258799269600e+16	1.000004266745955615e+21	3.000008920132089543e+02	3.504458473275895471e+02	3.456208542433890398e+04
1.914044765060262433e-14	1.519512933970704384e+19	9.670044698100920555e+24	5.025113923765984800e+16	8.894488242299312000e+16	9.619375211214707200e+16	2.220996163589954750e+15	9.999189129055649137e+20	1.017980146488223875e+15	8.948660549466232000e+16	1.000011638487369646e+21	3.000025032268569021e+02	3.512565452243823074e+02	3.413205178688478190e+04
3.153443491438867050e-14	2.477084312968554086e+19	9.670039700138724780e+24	8.151817585092342400e+16	1.445206270725609920e+17	1.551014525526342400e+17	3.659075417775170000e+15	9.998656792788275036e+20	1.677139304244297500e+15	1.474269390081786240e+17	1.000018442432557744e+21	3.000040789803672965e+02	3.520566505123077832e+02	3.371107593429132248e+04
4.392842217817471352e-14	3.414096971766987162e+19	9.670034810496190473e+24	1.118278956160544800e+17	1.985682398752179520e+17	2.114993681098988160e+17	5.097091428406553000e+15	9.998119224729719276e+20	2.336287535098049500e+15	2.053634727407592960e+17	1.000024719324676358e+21	3.000056195107750909e+02	3.528464422442689283e+02	3.329907756353446166e+04
5.632240944196075654e-14	4.330711993736975974e+19	9.670030028125973753e+24	1.412154465782474720e+17	2.511367386784355200e+17	2.655072037650097280e+17	6.535043478589654000e+15	9.997576805830987612e+20	2.995423677913351000e+15	2.632961885020123200e+17	1.000030507238757368e+21	3.000071250945132419e+02	3.536261828752013798e+02	3.289596786619019258e+04
6.871639670574679956e-14	5.227112235687611597e+19	9.670025351880423925e+24	1.697151527928420160e+17	3.022744936630927360e+17	3.172401054884442240e+17	7.972930904332010000e+15	9.997029891685070930e+20	3.654546602703577500e+15	3.212250701381546880e+17	1.000035841716152435e+21	3.000085960452901759e+02	3.543961197049320617e+02	3.250165001714555547e+04
1.327211240944230289e-13	9.542916823450601062e+19	9.670002841923751120e+24	3.039958844887850880e+17	5.453579529686261760e+17	5.522159295335309440e+17	1.539738379516905000e+16	9.994145784744290550e+20	7.058122113122622000e+15	6.203184817612779520e+17	1.000057352462098760e+21	3.000156554375671476e+02	3.582246239204258700e+02	3.060105665128962937e+04
1.967258514830992331e-13	1.336096847744656835e+20	9.669982922478460470e+24	4.196538259918718720e+17	7.576561062688769280e+17	7.425797349696428800e+17	2.282003169542910800e+16	9.991186506136340398e+20	1.046117802256807200e+16	9.193080183122565120e+17	1.000071239841664598e+21	3.000218621092605531e+02	3.618248647079008151e+02	2.891492532948669759e+04
2.607305788717754372e-13	1.672476598460288205e+20	9.669965354176255667e+24	5.202298368918315520e+17	9.445444677875952640e+17	8.987737468313566720e+17	3.024082984145228000e+16	9.988177226033206395e+20	1.386359366598661800e+16	1.218193154673348352e+18	1.000080020181501608e+21	3.000272906146716991e+02	3.652186425159468399e+02	2.742340612530235012e+04
3.247353062604516413e-13	1.968164412127579013e+20	9.669949883251647243e+24	6.086172865323851520e+17	1.110555029059664640e+18	1.028776459592716032e+18	3.765974861750464000e+16	9.985134824502746153e+20	1.726526499466677200e+16	1.516973848756112128e+18	1.000085381312642941e+21	3.000320220688113864e+02	3.684241043114016065e+02	2.610550667792282184e+04
3.887400336491278455e-13	2.227916087916543017e+20	9.669936258722410164e+24	6.871391441756431360e+17	1.259421952524209920e+18	1.138603649276611840e+18	4.507676858076686400e+16	9.982070491833494405e+20	2.066610265191512400e+16	1.815650337373833472e+18	1.000088442391956029e+21	3.000361379611351254e+02	3.714569119489665923e+02	2.494048750746233418e+04
4.836453170861370907e-13	2.556502853759791268e+20	9.669918955210307868e+24	7.892497279804520960e+17	1.454922170418256896e+18	1.273646319415417088e+18	5.607109722802148000e+16	9.977501464487995638e+20	2.570712038187300400e+16	2.258332528456092928e+18	1.000090257194865525e+21	3.000412719945726394e+02	3.756654343071069775e+02	2.345313178623557906e+04
5.785506005231464370e-13	2.829113649542042092e+20	9.669904513966355897e+24	8.781374809820618240e+17	1.626808854218487040e+18	1.384312485744729600e+18	6.706119898290267200e+16	9.972914460137295708e+20	3.074593392888437200e+16	2.700787890122731008e+18	1.000090041036764086e+21	3.000454472873188365e+02	3.795645992260683670e+02	2.220302788366417371e+04
6.734558839601557832e-13	3.056630376521983590e+20	9.669892374460856776e+24	9.569950009798091520e+17	1.780531780311959552e+18	1.477532213696423680e+18	7.804705926980329600e+16	9.968318075834035077e+20	3.578238024303237600e+16	3.143017793535336448e+18	1.000088654816451756e+21	3.000488502730908067e+02	3.831895360871770322e+02	2.114388499454900011e+04
7.683611673971651294e-13	3.247937787942364774e+20	9.669882081355919469e+24	1.028061978372370816e+18	1.919996422533321728e+18	1.557821919468207104e+18	8.902867161534577600e+16	9.963716673856598180e+20	4.081633047519924800e+16	3.585023547392570880e+18	1.000086535935142920e+21	3.000516331662604443e+02	3.865706971338225344e+02	2.023809955521239681e+04
8.632664508341744757e-13	3.410056020981543731e+20	9.669873275869030691e+24	1.092940185283167232e+18	2.048029142205694976e+18	1.628269178287455488e+18	1.000060323590881280e+17	9.959112833149493576e+20	4.584768208743880000e+16	4.026806254714169344e+18	1.000083943284110000e+21	3.000539162358130056e+02	3.897347819732459016e+02	1.945603607085763360e+04
9.581717342711838219e-13	3.548504964957692232e+20	9.669865676473419646e+24	1.152790093721053312e+18	2.166698589733682176e+18	1.691021936915401472e+18	1.109791399074108960e+17	9.954508088566726001e+20	5.087635313419580800e+16	4.468366852479708160e+18	1.000081031202194063e+21	3.000557940485044242e+02	3.927050654846875659e+02	1.877443541018708856e+04
1.102628360723037705e-12	3.723309463869310894e+20	9.669855940612074565e+24	1.236088594799087360e+18	2.332687825270136320e+18	1.775060768290408448e+18	1.276732918005836480e+17	9.947499366043228570e+20	5.852527144356373600e+16	5.140047667582357504e+18	1.000076182835149406e+21	3.000580372029307910e+02	3.968990122205119633e+02	1.788981666734844839e+04
1.247084987174891589e-12	3.864574596654107197e+20	9.669847915224743987e+24	1.311793788507385344e+18	2.484305450913372672e+18	1.848401111570549760e+18	1.443575894545710720e+17	9.940492578905215468e+20	6.616764771794480800e+16	5.811217932015496192e+18	1.000071001059709682e+21	3.000597063334233212e+02	4.007502523242731058e+02	1.714836572683349732e+04
1.391541613626745473e-12	3.980378296592804086e+20	9.669841189986256575e+24	1.381312366718510080e+18	2.624119704567304704e+18	1.913394543120951808e+18	1.610320355425376640e+17	9.933488714299134444e+20	7.380334782533912000e+16	6.481879389232119808e+18	1.000065586202513375e+21	3.000609398355157964e+02	4.043074609231294403e+02	1.651614116092611948e+04
1.535998240078599356e-12	4.076507833174306980e+20	9.669835471160856902e+24	1.445609672465738496e+18	2.753902555689848832e+18	1.971617818349669376e+18	1.776966334487368960e+17	9.926488328512845906e+20	8.143227066755003200e+16	7.152033406160204800e+18	1.000059995161561137e+21	3.000618368619341254e+02	4.076102691003540599e+02	1.596882875438793053e+04
1.680454866530453240e-12	4.157184059858112348e+20	9.669830544629034247e+24	1.505369189485792768e+18	2.874913620632783872e+18	2.024169522562712832e+18	1.943513869728039360e+17	9.919491752341907702e+20	8.905433896386742400e+16	7.821681076178755584e+18	1.000054262036306199e+21	3.000624697298703154e+02	4.106911717750771231e+02	1.548869019154940725e+04
1.824911492982307325e-12	4.225539114211429581e+20	9.669826251548157677e+24	1.561089375243222784e+18	2.988074176680921600e+18	2.071843198415213824e+18	2.109963001018697920e+17	9.912499193663214060e+20	9.666949296608584000e+16	8.490823287078000640e+18	1.000048408446467310e+21	3.000628921045995412e+02	4.135770142822903495e+02	1.506255453303362083e+04
2.084679345394652540e-12	4.324587077227478385e+20	9.669819763807305379e+24	1.652253862811549696e+18	3.173905491621117952e+18	2.147083284371876352e+18	2.409031231505779520e+17	9.899935390159369667e+20	1.103458384838110080e+17	9.692832903722545152e+18	1.000037620881293705e+21	3.000632441887329378e+02	4.183445052589489705e+02	1.440211793939207928e+04
2.344447197806997754e-12	4.400875405792006636e+20	9.669814458020421559e+24	1.733097883587601664e+18	3.339437007826394624e+18	2.210887383720182016e+18	2.707781628466380800e+17	9.887385501563373486e+20	1.239994819791069600e+17	1.089321375066709811e+19	1.000026541551830041e+21	3.000632083176797096e+02	4.226545282509912909e+02	1.384433117505531482e+04
