# time	N	N2	N2_A	N2_B	N2_C	N2_ap	O	O2	O_D	O3	NO	Np	N2p	N3p	N4p	O2p	Op	O4p	NOp	Om	O2m	N_D	N_P	ele	Tg	Tv	Te
4.856048518192444128e-33	2.161505358689819900e+02	1.884049999999999895e+25	1.526824164803605832e+01	2.695568750780064349e+01	2.950783354502351585e+01	4.841899014834373460e+00	8.118302957159949074e+01	5.034499999999999370e+24	2.018596840255635527e+01	1.507490020081863047e-26	3.202163373745165623e-07	2.744711463210142144e-01	2.499999999999999958e+23	1.257992753971315381e-01	1.251039975497779366e+01	3.500000000000000210e+23	4.927859130671051976e-25	1.033891568685454398e-01	3.202163373809227784e-07	5.954233630407218729e-26	4.088751178152284782e-02	2.330001999999999498e+02	1.642850909784393076e+00	6.000000000000000168e+23	3.000000000000000000e+02	3.500000000000000000e+02	3.480000000000000000e+04	3.000000000000000000e+03
6.940187724164132174e-33	3.089189265694972732e+02	1.884049999999999895e+25	2.182112943441394748e+01	3.852464217299004900e+01	4.217212891688307508e+01	6.919965477796368170e+00	1.160255016259580145e+02	5.034499999999999370e+24	2.884946671824722131e+01	3.079150005666959962e-26	4.576481238599001113e-07	3.922698204513429543e-01	2.499999999999999958e+23	1.797903343735322013e-01	1.787966542727240693e+01	3.500000000000000210e+23	1.006548452593255493e-24	1.477621474790880296e-01	4.576481238729852351e-07	1.216192364299379160e-25	5.843578503687749809e-02	3.330001999999999498e+02	2.347936531935959081e+00	6.000000000000000168e+23	3.000000000000000000e+02	3.500000000000000000e+02	3.480000000000000000e+04	3.000000000000000000e+03
2.778157978388100990e-32	1.236602833574650049e+03	1.884049999999999895e+25	8.735000729819286391e+01	1.542141888248841042e+02	1.688150826354786602e+02	2.770063010741631615e+01	4.644502221695432809e+02	5.034499999999999370e+24	1.154844498751558888e+02	4.934035697033985068e-25	1.831965988713735866e-06	1.570256561754630242e+00	2.499999999999999958e+23	7.197009241375389443e-01	7.157232215021853960e+01	3.500000000000000210e+23	1.612895112855571402e-23	5.914920535845138438e-01	1.831965988923412308e-06	1.948828906961129455e-24	2.339185175904240077e-01	1.333000199999999950e+03	9.398792753451619575e+00	6.000000000000000168e+23	3.000000000000000000e+02	3.500000000000000000e+02	3.480000000000000000e+04	3.000000000000000000e+03
4.862297184359788762e-32	2.164286740579802881e+03	1.884049999999999895e+25	1.528788851619717661e+02	2.699037354767781380e+02	2.954580363540742383e+02	4.848129473703626502e+01	8.128749427131285756e+02	5.034499999999999370e+24	2.021194330320645918e+02	1.511372132237799081e-24	3.206283853567572097e-06	2.748243303057917863e+00	2.499999999999999958e+23	1.259611513901545798e+00	1.252649788731646652e+02	3.500000000000000210e+23	4.940549431488355168e-23	1.035221959689939686e+00	3.206283854209844147e-06	5.969567067078749469e-24	4.094012501439705520e-01	2.333000199999999950e+03	1.644964897496727829e+01	6.000000000000000168e+23	3.000000000000000000e+02	3.500000000000000000e+02	3.480000000000000000e+04	3.000000000000000000e+03
6.946436390331475987e-32	3.091970647584955714e+03	1.884049999999999895e+25	2.184077630257506826e+02	3.855932821286721719e+02	4.221009900726698447e+02	6.926195936665621389e+01	1.161299663256713984e+03	5.034499999999999370e+24	2.887544161889732663e+02	3.084697187659871528e-24	4.580601718421408540e-06	3.926230044361205263e+00	2.499999999999999958e+23	1.799522103665552653e+00	1.789576355961108050e+02	3.500000000000000210e+23	1.008361780115767773e-22	1.478951865795365528e+00	4.580601719732280964e-06	1.218383371678279796e-23	5.848839826975170686e-01	3.333000199999999950e+03	2.350050519648293701e+01	6.000000000000000168e+23	3.000000000000000000e+02	3.500000000000000000e+02	3.480000000000000000e+04	3.000000000000000000e+03
2.778782845004835043e-31	1.236880971763648267e+04	1.884049999999999895e+25	8.736965416635398469e+02	1.542488748647612738e+03	1.688530527258625625e+03	2.770686056628556457e+02	4.645546868692566932e+03	5.034499999999999370e+24	1.155104247758060183e+03	4.936255485070252680e-23	1.832378036695980685e-05	1.570609745739407970e+01	2.499999999999999958e+23	7.198628001305620749e+00	7.158842028255720606e+02	3.500000000000000210e+23	1.613620743048604665e-21	5.916250926849624392e+00	1.832378038793690305e-05	1.949705671410767888e-22	2.339711308232982123e+00	1.333300019999999859e+04	9.400906741163953484e+01	6.000000000000000168e+23	3.000000000000000000e+02	3.500000000000000000e+02	3.480000000000000000e+04	3.000000000000000000e+03
4.862922050976522705e-31	2.164564878768800918e+04	1.884049999999999895e+25	1.528985320301329011e+03	2.699384215166553076e+03	2.954960064444580894e+03	4.848752519590551060e+02	8.129794074128420107e+03	5.034499999999999370e+24	2.021454079327147156e+03	1.511760618025123698e-22	3.206695901549826106e-05	2.748596487042695458e+01	2.499999999999999958e+23	1.259773389894568751e+01	1.252810770055033345e+03	3.500000000000000210e+23	4.941819359122170417e-21	1.035354998790388237e+01	3.206695907974198994e-05	5.971101495240135728e-22	4.094538633768447511e+00	2.333300019999999495e+04	1.645176296267961220e+02	6.000000000000000168e+23	3.000000000000000000e+02	3.500000000000000000e+02	3.480000000000000000e+04	3.000000000000000000e+03
6.947061256948210368e-31	3.092248785773953568e+04	1.884049999999999895e+25	2.184274098939118176e+03	3.856279681685493415e+03	4.221389601630537072e+03	6.926818982552545094e+02	1.161404127956427328e+04	5.034499999999999370e+24	2.887803910896233901e+03	3.085252180430893905e-22	4.581013766403676949e-05	3.926583228345982945e+01	2.499999999999999958e+23	1.799683979658575339e+01	1.789737337284494515e+03	3.500000000000000210e+23	1.008543202623227351e-20	1.479084904895814034e+01	4.581013779514754250e-05	1.218602580865593334e-21	5.849365959303912454e+00	3.333300019999999495e+04	2.350261918419527092e+02	6.000000000000000168e+23	3.000000000000000000e+02	3.500000000000000000e+02	3.480000000000000000e+04	3.000000000000000000e+03
2.778845331666508787e-30	1.236908785582548153e+05	1.884049999999999895e+25	8.737161885317009364e+03	1.542523434687489862e+04	1.688568497349009704e+04	2.770748361217249112e+03	4.645651333392280503e+04	5.034499999999999370e+24	1.155130222658710409e+04	4.936477491331051496e-21	1.832419241494248759e-04	1.570645064137885925e+02	2.499999999999999958e+23	7.198789877298642637e+01	7.159003009579108038e+03	3.500000000000000210e+23	1.613693315043428605e-19	5.916383965950073076e+01	1.832419262472287673e-04	1.949793358700673953e-20	2.339763921465856455e+01	1.333330001999999804e+05	9.401118139935186946e+02	6.000000000000000168e+23	3.000000000000000000e+02	3.500000000000000568e+02	3.480000000000000000e+04	3.000000000000000000e+03
4.862984537638196450e-30	2.164592692587701022e+05	1.884049999999999895e+25	1.529004967169490010e+04	2.699418901206430382e+04	2.954998034534965700e+04	4.848814824179244169e+03	8.129898538828133314e+04	5.034499999999999370e+24	2.021480054227797154e+04	1.511799469349572795e-20	3.206737106348185118e-04	2.748631805441173128e+02	2.499999999999999958e+23	1.259789577493870922e+02	1.252826868187372020e+04	3.500000000000000210e+23	4.941946360861071466e-19	1.035368302700433105e+02	3.206737170593567136e-04	5.971254948901215709e-20	4.094591247001321221e+01	2.333330001999999513e+05	1.645197436145084794e+03	6.000000000000000168e+23	3.000000000000000000e+02	3.500000000000001137e+02	3.480000000000000000e+04	3.000000000000000000e+03
6.947123743609884463e-30	3.092276599592854036e+05	1.884049999999999895e+25	2.184293745807278901e+04	3.856314367725371267e+04	4.221427571720921696e+04	6.926881287141239227e+03	1.161414574426398613e+05	5.034499999999999370e+24	2.887829885796883900e+04	3.085307682453712561e-20	4.581054971202175958e-04	3.926618546744460332e+02	2.499999999999999958e+23	1.799700167257877581e+02	1.789753435416833236e+04	3.500000000000000210e+23	1.008561345771525132e-18	1.479098208805858974e+02	4.581055102315313341e-04	1.218624502868818531e-19	5.849418572536786343e+01	3.333330001999999513e+05	2.350283058296650779e+03	6.000000000000000168e+23	3.000000000000000000e+02	3.500000000000001705e+02	3.480000000000000000e+04	3.000000000000000000e+03
2.778851580332676179e-29	1.236911566964438185e+06	1.884049999999999895e+25	8.737181532185169635e+04	1.542526903291477356e+05	1.688572294358047948e+05	2.770754591676118434e+04	4.645661779862249969e+05	5.034499999999999370e+24	1.155132820148775209e+05	4.936499692231705905e-19	1.832423361974512121e-03	1.570648595977733294e+03	2.499999999999999958e+23	7.198806064897945589e+02	7.159019107711446122e+04	3.500000000000000210e+23	1.613700572332666645e-17	5.916397269860117376e+02	1.832423571755845918e-03	1.949802127538114646e-18	2.339769182789143542e+02	1.333333000199999893e+06	9.401139279812310633e+03	6.000000000000000168e+23	3.000000000000000000e+02	3.500000000000010232e+02	3.480000000000000000e+04	3.000000000000000000e+03
4.862990786304363772e-29	2.164595473969591316e+06	1.884049999999999895e+25	1.529006931856306037e+05	2.699422369810417877e+05	2.955001831544003799e+05	4.848821054638113128e+04	8.129908985298098996e+05	5.034499999999999370e+24	2.021482651717861881e+05	1.511803354509475120e-18	3.206741226829357312e-03	2.748635337281020838e+03	2.499999999999999958e+23	1.259791196253801445e+03	1.252828478000605828e+05	3.500000000000000210e+23	4.941959061124716871e-17	1.035369633091437436e+03	3.206741869284829814e-03	5.971270294375773472e-18	4.094596508324608521e+02	2.333333000199999660e+06	1.645199550132796867e+04	6.000000000000000168e+23	3.000000000000000000e+02	3.500000000000018758e+02	3.480000000000000000e+04	3.000000000000000000e+03
6.947129992276051925e-29	3.092279380974744447e+06	1.884049999999999895e+25	2.184295710494095110e+05	3.856317836329358397e+05	4.221431368729959358e+05	6.926887517600107822e+04	1.161415619073394686e+06	5.034499999999999370e+24	2.887832483286948409e+05	3.085313232683450173e-18	4.581059091684753712e-03	3.926622078584307928e+03	2.499999999999999958e+23	1.799701786017808217e+03	1.789755045230067044e+05	3.500000000000000210e+23	1.008563160095330080e-16	1.479099539196863134e+03	4.581060402818483077e-03	1.218626695079985501e-17	5.849423833860073501e+02	3.333333000199999660e+06	2.350285172284362852e+04	6.000000000000000168e+23	3.000000000000000000e+02	3.500000000000027285e+02	3.480000000000000000e+04	3.000000000000000000e+03
2.778852205199292673e-28	1.236911845102629066e+07	1.884049999999999895e+25	8.737183496871986426e+05	1.542527250151876360e+06	1.688572674058951670e+06	2.770755214722005185e+05	4.645662824509228580e+06	5.034499999999999370e+24	1.155133079897781834e+06	4.936501912324497528e-17	1.832423774026904068e-02	1.570648949161718338e+04	2.499999999999999958e+23	7.198807683657875714e+03	7.159020717524680076e+05	3.500000000000000210e+23	1.613701298062482216e-15	5.916398600251121934e+03	1.832425871841184689e-02	1.949803004422935135e-16	2.339769708921470738e+03	1.333333300019999780e+07	9.401141393800021615e+04	6.000000000000000168e+23	3.000000000000000000e+02	3.500000000000110276e+02	3.480000000000000000e+04	3.000000000000000000e+03
4.862991411170980378e-28	2.164595752107786387e+07	1.884049999999999895e+25	1.529007128324987832e+06	2.699422716670816764e+06	2.955002211244907230e+06	4.848821677683999296e+05	8.129910029945039190e+06	5.034499999999999370e+24	2.021482911466868594e+06	1.511803743025731814e-16	3.206741638890844848e-02	2.748635690465005609e+04	2.499999999999999958e+23	1.259791358129794389e+04	1.252828638981929282e+06	3.500000000000000210e+23	4.941960331151953347e-15	1.035369766130538119e+04	3.206748063447217162e-02	5.971271828924277482e-16	4.094597034456932761e+03	2.333333300019999593e+07	1.645199761531568074e+05	6.000000000000000168e+23	3.000000000000000000e+02	3.500000000000193268e+02	3.480000000000000000e+04	3.000000000000000000e+03
6.947130617142668083e-28	3.092279659112945944e+07	1.884049999999999895e+25	2.184295906962777022e+06	3.856318183189757168e+06	4.221431748430863023e+06	6.926888140645993408e+05	1.161415723538082652e+07	5.034499999999999370e+24	2.887832743035955355e+06	3.085313787706677164e-16	4.581059503760297885e-02	3.926622431768292881e+04	2.499999999999999958e+23	1.799701947893801116e+04	1.789755206211390439e+06	3.500000000000000210e+23	1.008563341527793536e-14	1.479099672235963953e+04	4.581072615099945206e-02	1.218626914301201182e-15	5.849424359992393875e+03	3.333333300019999593e+07	2.350285383683133987e+05	6.000000000000000168e+23	3.000000000000000000e+02	3.500000000000276259e+02	3.480000000000000000e+04	3.000000000000000000e+03
2.778852267685954692e-27	1.236911872916466296e+08	1.884049999999999895e+25	8.737183693340674043e+06	1.542527284837920591e+07	1.688572712029042095e+07	2.770755277026593685e+06	4.645662928973738104e+07	5.034499999999999370e+24	1.155133105872680619e+07	4.936502134333642939e-15	1.832423815275798229e-01	1.570648984480116633e+05	2.499999999999999958e+23	7.198807845533870568e+04	7.159020878506001085e+06	3.500000000000000210e+23	1.613701370635420945e-13	5.916398733290219388e+04	1.832444793419548967e-01	1.949803092111358767e-14	2.339769761534690770e+04	1.333333330001998842e+08	9.401141605198794277e+05	6.000000000000000168e+23	3.000000000000000568e+02	3.500000000001105604e+02	3.479999999999997817e+04	3.000000000000000000e+03
4.862991473657642577e-27	2.164595779921659231e+08	1.884049999999999895e+25	1.529007147971856035e+07	2.699422751356861368e+07	2.955002249214997888e+07	4.848821739988581277e+06	8.129910134409156442e+07	5.034499999999999370e+24	2.021482937441764027e+07	1.511803781877282847e-14	3.206741680230686398e-01	2.748635725783404196e+05	2.499999999999999958e+23	1.259791374317394511e+05	1.252828655080061033e+07	3.500000000000000210e+23	4.941960458154437289e-13	1.035369779434446973e+05	3.206805925796060719e-01	5.971271982378808300e-14	4.094597087070126145e+04	2.333333330001996160e+08	1.645199782671445748e+06	6.000000000000000168e+23	3.000000000000001137e+02	3.500000000001934950e+02	3.479999999999995634e+04	3.000000000000000000e+03
6.947130679629330461e-27	3.092279686926873922e+08	1.884049999999999895e+25	2.184295926609642431e+07	3.856318217875798047e+07	4.221431786400944740e+07	6.926888202950568870e+06	1.161415733984433264e+08	5.034499999999999370e+24	2.887832769010845572e+07	3.085313843208784399e-14	4.581059545240694364e-01	3.926622467086691759e+05	2.499999999999999958e+23	1.799701964081402111e+05	1.789755222309521586e+07	3.500000000000000210e+23	1.008563359670970632e-12	1.479099685539871571e+05	4.581190658639529012e-01	1.218626936223230647e-13	5.849424412605544785e+04	3.333333330001990795e+08	2.350285404823012184e+06	6.000000000000000168e+23	3.000000000000001705e+02	3.500000000002764295e+02	3.479999999999993452e+04	3.000000000000000000e+03
2.778852273934620930e-26	1.236911875698019505e+09	1.884049999999999681e+25	8.737183712987451255e+07	1.542527288306508660e+08	1.688572715826023221e+08	2.770755283257036656e+07	4.645662939418290854e+08	5.034499999999999370e+24	1.155133108470155597e+08	4.936502156532930152e-13	1.832423819837235346e+00	1.570648988011956215e+06	2.499999999999998616e+23	7.198807861721494701e+05	7.159020894604119658e+07	3.500000000000000210e+23	1.613701377892189702e-11	5.916398746594097465e+05	1.832633601275686530e+00	1.949803100879502820e-12	2.339769766795884352e+05	1.333333333000181675e+09	9.401141626338684931e+06	5.999999999999999497e+23	3.000000000000004547e+02	3.500000000011058319e+02	3.479999999999969441e+04	3.000000000000000000e+03
4.862991479906308958e-26	2.164595782703565598e+09	1.884049999999999466e+25	1.529007149936514497e+08	2.699422754825417995e+08	2.955002253011928797e+08	4.848821746218979359e+07	8.129910144849753380e+08	5.034499999999999370e+24	2.021482940039209127e+08	1.511803785761661208e-12	3.206741685701597788e+00	2.748635729315242730e+06	2.499999999999997274e+23	1.259791375936161494e+06	1.252828656689869612e+08	3.500000000000000210e+23	4.941960470852181203e-11	1.035369780764828902e+06	3.207384141356992568e+00	5.971271997720927383e-12	4.094597092331053573e+05	2.333333333000142574e+09	1.645199784785437211e+07	5.999999999999998826e+23	3.000000000000007390e+02	3.500000000019352342e+02	3.479999999999945430e+04	3.000000000000000000e+03
6.947130685877997560e-26	3.092279689709325790e+09	1.884049999999999251e+25	2.184295928574274182e+08	3.856318221344311833e+08	4.221431790197807550e+08	6.926888209180884063e+07	1.161415735027882099e+09	5.034499999999999370e+24	2.887832771608244181e+08	3.085313848756809849e-12	4.581059552117157097e+00	3.926622470618528314e+06	2.499999999999995932e+23	1.799701965700176079e+06	1.789755223919325173e+08	3.500000000000000210e+23	1.008563361484583754e-10	1.479099686870244332e+06	4.582370686107870128e+00	1.218626938414495623e-11	5.849424417866062140e+05	3.333333333000081539e+09	2.350285406937007234e+07	5.999999999999998155e+23	3.000000000000010232e+02	3.500000000027646365e+02	3.479999999999921420e+04	3.000000000000000000e+03
2.778852274559487439e-25	1.236911875977867699e+10	1.884049999999997963e+25	8.737183714951249361e+08	1.542527288653230190e+09	1.688572716205489635e+09	2.770755283879791498e+08	4.645662940443774223e+09	5.034499999999997222e+24	1.155133108729759932e+09	4.936502158736581956e-11	1.832423824658855693e+01	1.570648988365135156e+07	2.499999999999982845e+23	7.198807863340479322e+06	7.159020896213772297e+08	3.499999999999997525e+23	1.613701378612615729e-09	5.916398747924199328e+06	1.834521639044305630e+01	1.949803101749326402e-10	2.339769767320731655e+06	1.333333333299825096e+10	9.401141628452786803e+07	5.999999999999988088e+23	3.000000000000040359e+02	3.500000000110588303e+02	3.479999999999680585e+04	3.000000000000000000e+03
4.862991480531175352e-25	2.164595782986939621e+10	1.884049999999996674e+25	1.529007150132706881e+09	2.699422755171856880e+09	2.955002253390892029e+09	4.848821746841127872e+08	8.129910145835706711e+09	5.034499999999995075e+24	2.021482940298513174e+09	1.511803786142330840e-10	3.206741699617960251e+01	2.748635729668410495e+07	2.499999999999969759e+23	1.259791376098106429e+07	1.252828656850802183e+09	3.499999999999994841e+23	4.941960472096894569e-09	1.035369780897778831e+07	3.213166256173526136e+01	5.971271999221775260e-10	4.094597092853249982e+06	2.333333333299419785e+10	1.645199784996870756e+08	5.999999999999978022e+23	3.000000000000070486e+02	3.500000000193530241e+02	3.479999999999439751e+04	3.000000000000000000e+03
6.947130686502863265e-25	3.092279689998147964e+10	1.884049999999995386e+25	2.184295928770173550e+09	3.856318221690314770e+09	4.221431790575983047e+09	6.926888209802089930e+08	1.161415735120368004e+10	5.034499999999992927e+24	2.887832771867084503e+09	3.085313849289768618e-10	4.581059580089029737e+01	3.926622470971678942e+07	2.499999999999956673e+23	1.799701965862192959e+07	1.789755224080207109e+09	3.499999999999992157e+23	1.008563361658897893e-08	1.479099687003100850e+07	4.594170919998431657e+01	1.218626938624240211e-09	5.849424418384160846e+06	3.333333333298792648e+10	2.350285407148476839e+08	5.999999999999967956e+23	3.000000000000100613e+02	3.500000000276472178e+02	3.479999999999198917e+04	3.000000000000000000e+03
2.778852274621974331e-24	1.236911876022775574e+11	1.884049999999982716e+25	8.737183715138538361e+09	1.542527288686554718e+10	1.688572716240975189e+10	2.770755283939172745e+09	4.645662940356583405e+10	5.034499999999973600e+24	1.155133108754282761e+10	4.936502158794168124e-09	1.832423868795778503e+02	1.570648988400400281e+08	2.499999999999827488e+23	7.198807863504607975e+07	7.159020896373167038e+09	3.499999999999965984e+23	1.613701378632144156e-07	5.916398748054315895e+07	1.853402012650524853e+02	1.949803101766397901e-08	2.339769767360488698e+07	1.333333333328032990e+11	9.401141628665319681e+08	5.999999999999867963e+23	3.000000000000400178e+02	3.500000001105889282e+02	3.479999999996792758e+04	3.000000000000000000e+03
4.862991480593662611e-24	2.164595783067105103e+11	1.884049999999970045e+25	1.529007150149546051e+10	2.699422755202377701e+10	2.955002253421242905e+10	4.848821746894506454e+09	8.129910145353236389e+10	5.034499999999954273e+24	2.021482940320045471e+10	1.511803786102717760e-08	3.206741834702302185e+02	2.748635729703567028e+08	2.499999999999698304e+23	1.259791376114984006e+08	1.252828656866414642e+10	3.499999999999939812e+23	4.941960471970760047e-07	1.035369780910188258e+08	3.270987400256268529e+02	5.971271999038232816e-08	4.094597092866492271e+07	2.333333333323970032e+11	1.645199785018358231e+09	5.999999999999767971e+23	3.000000000000699742e+02	3.500000001935306386e+02	3.479999999994386599e+04	3.000000000000000000e+03
6.947130686565351259e-24	3.092279690132803345e+11	1.884049999999957375e+25	2.184295928784092331e+10	3.856318221716500092e+10	4.221431790598415375e+10	6.926888209846188545e+09	1.161415735011032410e+11	5.034499999999934945e+24	2.887832771883995056e+10	3.085313849124632928e-08	4.581059855728473167e+02	3.926622471006668210e+08	2.499999999999569119e+23	1.799701965879788995e+08	1.789755224095314789e+10	3.499999999999913639e+23	1.008563361605860580e-06	1.479099687014580071e+08	4.712173254815446626e+02	1.218626938551400936e-07	5.849424418356426060e+07	3.333333333317690430e+11	2.350285407170326710e+09	5.999999999999667979e+23	3.000000000000999307e+02	3.500000002764723490e+02	3.479999999991980440e+04	3.000000000000000000e+03
